username,category,num_followers,num_followees,num_posts
thisisme.sb,fitness,24145.0,575.0,342.0
tatybetin,fitness,303533.0,648.0,2861.0
supermomtraci,fitness,8112.0,973.0,7161.0
katie.giddings,fitness,7130.0,997.0,700.0
gymmarie,fitness,1945.0,1205.0,726.0
littlewarriorfitness,fitness,2155.0,628.0,1208.0
biggalyoga,fitness,155211.0,691.0,1148.0
aaroncolbert,fitness,9307.0,996.0,1966.0
ediliad_photography,fitness,14553.0,3368.0,1674.0
bollicinerosa,fitness,64156.0,542.0,1218.0
kendal_o,fitness,68572.0,2446.0,1347.0
courtz_hancock,fitness,19986.0,1010.0,634.0
benjamin_kuehnemund,fitness,33480.0,1040.0,821.0
naoumie,fitness,18714.0,1521.0,581.0
smarie_hall,fitness,6693.0,1305.0,1448.0
charwards,fitness,4636.0,1403.0,1334.0
robertamirata,fitness,59849.0,2350.0,1773.0
courtneyfrerichs,fitness,35076.0,784.0,632.0
12hbrannon,fitness,68619.0,1594.0,663.0
iamannadenicola,fitness,2532.0,339.0,1076.0
m3llytheone,fitness,5185.0,607.0,851.0
livvlo,fitness,145287.0,411.0,1778.0
jadesullivann,fitness,1145.0,354.0,432.0
tankerbell,fitness,5566.0,920.0,1684.0
xminks,fitness,45267.0,156.0,1017.0
thiago_lazzarato,fitness,80590.0,6520.0,502.0
andreadamante,fitness,2139948.0,490.0,1581.0
mcmmama,fitness,3018.0,2900.0,1889.0
lakeitha_duncan,fitness,103406.0,188.0,3425.0
leviclarkin,fitness,2438.0,1342.0,401.0
race.with.grace,fitness,5744.0,758.0,674.0
tamarasanfabio,fitness,6540.0,614.0,1055.0
kirka.trickriding,fitness,2373.0,549.0,348.0
megannag_y,fitness,5043.0,1362.0,550.0
jarrydhughes,fitness,6202.0,844.0,1240.0
haylesbeth,fitness,7009.0,1003.0,427.0
cultofmayhem,fitness,28550.0,1218.0,982.0
nicolerayymusic,fitness,6550.0,1784.0,695.0
biagioaffabile,fitness,19934.0,783.0,635.0
damarisdiaztv,fitness,22399.0,1470.0,1934.0
khrystyana,fitness,342796.0,391.0,475.0
andy.fitfab,fitness,12628.0,273.0,807.0
anittafortal,fitness,4233.0,851.0,2148.0
samanthaschnick,fitness,3335.0,728.0,328.0
skinnymeg31,fitness,86858.0,2102.0,5231.0
federicafontana,fitness,246135.0,1149.0,3931.0
laurettarider,fitness,17218.0,900.0,873.0
bigeyesbiggaglasses,fitness,11119.0,1537.0,2063.0
bobbynewberry,fitness,180278.0,1099.0,6795.0
eleonorasargenti,fitness,17390.0,5995.0,487.0
motyvuotiatletai,fitness,55833.0,52.0,1781.0
te11,fitness,95776.0,513.0,731.0
sofiehaugen,fitness,1092.0,360.0,469.0
kimmayco,fitness,12692.0,1348.0,2168.0
juajuz,fitness,103048.0,514.0,2577.0
alizelim,fitness,68694.0,343.0,1012.0
ladykayleen,fitness,98513.0,361.0,993.0
sandra_czy,fitness,26155.0,300.0,303.0
runtritam,fitness,26381.0,658.0,724.0
liftingyogini,fitness,8473.0,1036.0,499.0
triandrungirl,fitness,34402.0,899.0,2004.0
gabrielapugliesi,fitness,3929530.0,1055.0,11860.0
deborahbrooks14,fitness,4205.0,3046.0,1611.0
so_amazing19,fitness,8415.0,2951.0,327.0
misscaramaria,fitness,420041.0,261.0,1532.0
darylannwhite,fitness,2172.0,1858.0,847.0
barbarapedrotti,fitness,207033.0,693.0,2829.0
alwaystri,fitness,12704.0,1053.0,538.0
shawn_booth18,fitness,945841.0,372.0,750.0
thelaurenchavez,fitness,12049.0,981.0,3112.0
boyintheblkhat,fitness,27896.0,698.0,833.0
terribly_hipster,fitness,12074.0,722.0,762.0
dr.nickc,fitness,51617.0,677.0,318.0
gallacherkirsty,fitness,290479.0,1265.0,1420.0
brunoguedes,fitness,1231543.0,850.0,1106.0
katingkarat,fitness,37005.0,987.0,486.0
kiaralaj,fitness,2260.0,7396.0,459.0
kcfittobe,fitness,1034.0,633.0,912.0
cait_giacino,fitness,1754.0,1001.0,2445.0
lucasloboh,fitness,34390.0,3503.0,1209.0
jovanapajovic,fitness,14251.0,566.0,497.0
cami_sagardia,fitness,1645.0,557.0,500.0
healthyhappylora,fitness,36756.0,734.0,2833.0
meghaneggleston,fitness,18786.0,5052.0,1985.0
kattercup,fitness,22269.0,409.0,430.0
saleta3,fitness,78728.0,1124.0,1445.0
ashleighmareeross,fitness,470186.0,431.0,998.0
charlene.fielding,fitness,13004.0,795.0,670.0
hayyyitsmaya,fitness,25684.0,561.0,557.0
jessredden1,fitness,19847.0,873.0,522.0
jmenujisepeta,fitness,47575.0,272.0,1768.0
beckyknightx,fitness,1007.0,764.0,986.0
notfatnotskinny_,fitness,15382.0,1213.0,4070.0
sweatwithbec,fitness,54713.0,2169.0,2953.0
nathancarden,fitness,3890.0,1360.0,452.0
harryjamesonpt,fitness,12875.0,2059.0,998.0
luisapeleja,fitness,108834.0,1862.0,6237.0
akkcess,fitness,25178.0,683.0,520.0
meghannselmes,fitness,5506.0,691.0,482.0
stoneandsonsworkshop,fitness,19695.0,486.0,847.0
royadestroyaa,fitness,8397.0,480.0,410.0
joshchachimarunde,fitness,5357.0,1071.0,2240.0
natalie_aley,fitness,192339.0,1487.0,1806.0
whoakimosabe,fitness,19968.0,3136.0,1331.0
smokevotede,fitness,4589.0,361.0,472.0
paigecourtneycollins,fitness,10497.0,1108.0,471.0
micheline_des_bois,fitness,1235.0,866.0,683.0
adelicia410,fitness,4254.0,3020.0,1413.0
bkuss89,fitness,2425.0,348.0,881.0
gabbyt90,fitness,3434.0,59.0,1714.0
renatovidalon,fitness,9284.0,405.0,478.0
giselle.b_,fitness,16542.0,1597.0,424.0
dani.leilani,fitness,2303.0,5482.0,4845.0
rhiannonsinclair,fitness,10043.0,1259.0,447.0
summerlendavis,fitness,8132.0,1054.0,4181.0
thegirlonbloor,food,40503.0,4974.0,1162.0
lindseyeatsla,food,65143.0,696.0,1316.0
theevergreendiaries,food,56074.0,231.0,630.0
gimmedelicious,food,167900.0,117.0,478.0
easyfamilyrecipes,food,37985.0,338.0,755.0
spinmeaneatclean,food,45674.0,218.0,1080.0
bellythebeast,food,12266.0,1756.0,612.0
pancakesnplants,food,5246.0,35.0,776.0
yupitsvegan,food,5593.0,278.0,310.0
healthyhacksrd,food,6807.0,918.0,691.0
hannah__chia,food,49604.0,319.0,367.0
asassyspoon,food,14737.0,930.0,621.0
holly_tasteandsee,food,29564.0,6060.0,516.0
unicornsinthekitchen,food,8199.0,4393.0,773.0
thecozycook,food,5623.0,5964.0,401.0
veganpumpkins,food,37972.0,253.0,1198.0
culinaryhill,food,37241.0,796.0,1891.0
cookilicious,food,2559.0,1614.0,2099.0
thecurlycucumber,food,32438.0,259.0,655.0
twinstahealth,food,1943.0,161.0,395.0
eatwithclarity,food,41351.0,275.0,397.0
therealfoodrds,food,99036.0,377.0,1631.0
seemaskitchen,food,22114.0,1198.0,887.0
ollie_eats,food,13799.0,931.0,1377.0
dradevsfood,food,88655.0,119.0,635.0
cookwithmanali,food,9219.0,442.0,1021.0
theoriginaldish,food,20613.0,723.0,682.0
spoonforkbacon,food,303194.0,650.0,2359.0
new_fork_city,food,929635.0,3.0,3213.0
_delighted,food,30755.0,267.0,311.0
nourishmybliss,food,23478.0,296.0,508.0
busybakerblog,food,8045.0,755.0,594.0
thebeachhousekitchen,food,15497.0,720.0,529.0
thebrunchbros_,food,11164.0,1540.0,414.0
thefeedfeed.vegan,food,438150.0,1154.0,1915.0
panaceas_pantry,food,267461.0,197.0,574.0
fitwaffle,food,44519.0,763.0,1090.0
askchefdennis,food,30394.0,5836.0,1283.0
achronicleofgastronomy,food,30165.0,439.0,1447.0
the_bojon_gourmet,food,88975.0,1073.0,796.0
poppys.plates,food,7528.0,4154.0,272.0
whatiateforbreakfast,food,108622.0,1789.0,1382.0
samanthahadadi,food,28324.0,386.0,368.0
foodieapolis,food,28146.0,2790.0,1707.0
plantifullynourished,food,77807.0,508.0,794.0
eatdrinkdc,food,24043.0,969.0,397.0
themodernproper,food,100473.0,552.0,1280.0
tennishealthfitness,food,100778.0,334.0,2374.0
thetipsyhousewife,food,12835.0,1929.0,965.0
rebeccagf666,food,6096.0,193.0,633.0
lickyplate,food,22035.0,5474.0,544.0
sugaretal,food,94515.0,400.0,1134.0
meatloafandmelodrama,food,2071.0,1050.0,623.0
yourdailyveganfood,food,41711.0,430.0,1054.0
thehealthyhunter,food,15451.0,786.0,1487.0
losangeles_eats,food,563340.0,733.0,1473.0
froyoandfrylight,food,34230.0,901.0,455.0
bigeatsglobal,food,38690.0,962.0,802.0
beautifulsmoothies,food,28778.0,80.0,843.0
whataleats,food,20603.0,1867.0,307.0
sisterhoodofthetravelingfork,food,29037.0,470.0,660.0
2cookinmamas,food,25934.0,1695.0,1601.0
cookingwithmissfiora,food,5751.0,2005.0,289.0
freshfiercefoodie,food,5642.0,233.0,291.0
theendlessmeal,food,20766.0,839.0,776.0
wernou,food,161217.0,605.0,1059.0
willcookforsmiles,food,15779.0,812.0,1277.0
afeliaskitchen,food,58335.0,149.0,1400.0
foody.addiction,food,4791.0,231.0,317.0
annarbor_eats,food,9656.0,505.0,1110.0
21andhungry,food,2716.0,1004.0,403.0
spendpennies,food,32783.0,621.0,1501.0
bobbiskozyktchn,food,4860.0,1146.0,1505.0
dennistheprescott,food,458961.0,269.0,2798.0
bbcgoodfoodmiddleeast,food,20976.0,934.0,3331.0
concucharaytenedor,food,52261.0,978.0,2055.0
jakesfoodbible,food,51360.0,482.0,795.0
carmyshungry,food,20924.0,748.0,264.0
topchicagoeats,food,20602.0,1065.0,1143.0
thissavoryvegan,food,10069.0,241.0,1197.0
an_italian_in_new_york,food,4788.0,1115.0,708.0
comerypunto,food,7466.0,259.0,539.0
cookieandkate,food,155121.0,830.0,1166.0
hungrygrls,food,166322.0,97.0,1790.0
kyleecooks,food,42726.0,4365.0,330.0
langernutrition,food,19335.0,3286.0,1110.0
denverfoodscene,food,59019.0,7192.0,654.0
chicagofooddork,food,19144.0,291.0,1012.0
thedaleyplate,food,100800.0,879.0,1113.0
athleticavocado,food,57942.0,144.0,1528.0
rasianbran,food,29129.0,420.0,448.0
eatingwith_em,food,26953.0,418.0,527.0
lmldfood,food,16006.0,3033.0,2096.0
nad_eat,food,4499.0,286.0,575.0
londonfoodbabes,food,135157.0,205.0,3341.0
bearnecessities___,food,7250.0,1182.0,244.0
a.bite.of.life,food,6682.0,2062.0,592.0
recipesbycarina,food,3251.0,386.0,887.0
veganhuggs,food,16334.0,213.0,300.0
mantitlement,food,2248.0,525.0,987.0
_amimanera,food,2261.0,445.0,986.0
lilcookieblog,food,7396.0,1223.0,213.0
lifestyleofanaturalista,food,10763.0,678.0,2117.0
wildwildwhisk,food,5833.0,348.0,624.0
sweetpotato_sneakers,food,63185.0,299.0,771.0
healthywaysfordays,food,60429.0,601.0,2492.0
dcdining,food,83304.0,926.0,3966.0
alidaryder,food,11097.0,870.0,1586.0
the_hungrybeast,food,31997.0,77.0,264.0
nyc.food,food,137322.0,129.0,1395.0
maryles_plantry,food,11035.0,729.0,854.0
becausefoodislove,food,10907.0,4543.0,297.0
mallorykorol,food,25277.0,940.0,2744.0
ciaochowbambina,food,4136.0,912.0,640.0
vegetarian_diaries,food,8403.0,311.0,421.0
krissy_selfproclaimedfoodie,food,49071.0,3483.0,1334.0
thehealthynoms,food,8758.0,387.0,323.0
celebratingsweets,food,3237.0,1066.0,596.0
mykitchenlove,food,12526.0,745.0,804.0
sanaz.moazzeni,food,175312.0,44.0,536.0
cookingoncall,food,11707.0,454.0,508.0
livionna02,food,45435.0,486.0,737.0
nycmunchkin,food,22416.0,600.0,1080.0
breakfastxgreens,food,4462.0,733.0,1187.0
foods_beforedudes,food,35255.0,850.0,1503.0
foodmento,food,82052.0,2914.0,3962.0
tampa_noms,food,10101.0,216.0,1078.0
localhaven,food,103008.0,1116.0,2357.0
thegourmetrd,food,3777.0,2003.0,443.0
wellfloured,food,2941.0,2654.0,377.0
chef_seabones,food,22878.0,383.0,347.0
pork_ninjas,food,23641.0,688.0,1495.0
thefoodiefriend,food,25999.0,3799.0,903.0
lordbyronskitchen,food,1703.0,1066.0,1528.0
kitchensanctuary,food,11271.0,1514.0,506.0
eat.today.diet.tomorrow,food,10771.0,787.0,495.0
the_foodie_kitchen,food,2596.0,859.0,1504.0
themiamimenu,food,62559.0,3518.0,1263.0
supergolden88,food,13745.0,1362.0,2488.0
chilipeppermadness,food,3900.0,1131.0,1162.0
bookofeats,food,37303.0,389.0,1108.0
hispanickitchen,food,35655.0,255.0,920.0
get_inmybelly,food,1171.0,794.0,635.0
boulderlocavore,food,29484.0,1457.0,1891.0
wonderwomanmitica,food,26675.0,781.0,4618.0
plantandsprout,food,26275.0,526.0,354.0
kito.green,food,15759.0,985.0,714.0
misspetel,food,46583.0,205.0,881.0
myfoodiedays,food,2503.0,2787.0,1713.0
kalefornia_kitchen,food,23139.0,98.0,349.0
love_phillyfood,food,29339.0,338.0,2578.0
delightfulmomfood,food,3560.0,1624.0,647.0
tomsbigeats,food,142707.0,601.0,1829.0
nomtasticfoods,food,32159.0,463.0,696.0
deliciouseveryday,food,8010.0,1188.0,1138.0
simplywhisked,food,3594.0,1405.0,1059.0
chieko_nozaki,food,10740.0,398.0,1188.0
laurenslovelykitchen,food,7290.0,636.0,347.0
zuckerjagdwurst,food,8084.0,623.0,1125.0
cherry_timato,food,10296.0,259.0,448.0
allergylicious,food,4230.0,654.0,1114.0
thehungrygames__,food,22305.0,274.0,851.0
b.eat.root,food,7102.0,935.0,339.0
jackiecooksanddrinks,food,8628.0,4081.0,566.0
erinliveswhole,food,62369.0,378.0,637.0
littleepicurean,food,21401.0,777.0,1516.0
wholefoodbellies,food,2064.0,1465.0,352.0
fridatandle,food,1827.0,410.0,1190.0
_ladyeatsalot_,food,20831.0,1504.0,422.0
fragrantvanillacake,food,8991.0,1157.0,2550.0
eatdrinknrepeat,food,22346.0,301.0,366.0
themiafoodie,food,4674.0,366.0,358.0
chicharronasaurus,food,20024.0,3398.0,2062.0
nashville_eats,food,96428.0,2.0,3384.0
thelittleplantation,food,60917.0,199.0,993.0
naturalbornfeeder,food,93139.0,133.0,1306.0
certifiedpastryaficionado,food,1568.0,652.0,318.0
aflavorjournal,food,9368.0,1916.0,723.0
thecarboholic,food,44511.0,890.0,1010.0
mealsbymiri,food,17014.0,753.0,1386.0
theblessedfoodie,food,2356.0,1515.0,1556.0
veggie_trails,food,22392.0,554.0,751.0
thefeastkings,food,134369.0,5886.0,956.0
rhubarbariansblog,food,1612.0,969.0,1120.0
thecuttingveg,food,110619.0,187.0,994.0
foodcoma_eats,food,32916.0,715.0,877.0
boozyburbs,food,17691.0,1516.0,902.0
abbeyskitchen,food,40438.0,740.0,5527.0
breadboozebacon,food,2193.0,621.0,548.0
foodie_anonymous,food,3034.0,316.0,900.0
cupcakekalechip,food,27815.0,967.0,5654.0
bite_with_me,food,5520.0,970.0,465.0
twobetchesonefork,food,21496.0,505.0,699.0
wickedspatula,food,10353.0,210.0,596.0
thetufftruffle,food,10779.0,905.0,955.0
madzhungrybelly,food,8889.0,4784.0,357.0
bitesofvancouver,food,21840.0,674.0,1716.0
bestfoodalex,food,26382.0,1171.0,3116.0
itsallglutenfree,food,7431.0,210.0,286.0
eatmelbs,food,27170.0,783.0,653.0
afrovitalityeats,food,16201.0,788.0,562.0
officialfoodgroup,food,52037.0,3453.0,2106.0
thedishonhealthy,food,118974.0,415.0,1864.0
foodie_or_fatty,food,6256.0,1440.0,915.0
kateatsla,food,55083.0,297.0,997.0
dcfoodpersuasion,food,10192.0,5988.0,585.0
simplystacieblog,food,12047.0,2273.0,1798.0
gffoodie_boston,food,2033.0,5004.0,359.0
lifeofavegetarian,food,73205.0,340.0,1506.0
life.without.meat,food,10584.0,6859.0,745.0
yourclickapp,food,20387.0,255.0,214.0
the.first.bite,food,1745.0,436.0,793.0
eastsidefoodie,food,2088.0,1125.0,274.0
zestmylemon,food,297785.0,247.0,2363.0
shutupandeatmtl,food,11810.0,3008.0,2229.0
evieneedstoeat,food,12708.0,3095.0,310.0
tasteofmichigan,food,29090.0,4709.0,746.0
od.slatkoga.sladje,food,28845.0,338.0,521.0
smile_uk,food,1882.0,753.0,2124.0
iheartkatiecakes,food,11891.0,1504.0,1003.0
healthfullysam,food,13354.0,124.0,355.0
bake.eat.repeat,food,1382.0,179.0,423.0
thefeedfeed.glutenfree,food,120264.0,788.0,1038.0
foodiedelishmn,food,10072.0,1827.0,252.0
swagfoodphilly,food,86484.0,664.0,3184.0
issac_eatsalot,food,93515.0,3956.0,2829.0
dennispang,food,12222.0,3263.0,2205.0
iamafoodblog,food,161285.0,561.0,1657.0
dietitiandebbie,food,12059.0,982.0,972.0
confessionsofalittlepiggy,food,20880.0,715.0,1857.0
foodiegirl.ldn,food,7881.0,2411.0,693.0
hungrygirlsofboston,food,26023.0,5804.0,852.0
jehancancook,food,19345.0,298.0,1677.0
f.a.t.susie,food,10020.0,624.0,2349.0
tasteandtell,food,33728.0,269.0,2202.0
the_balanced_kitchen,food,35834.0,437.0,711.0
feedthebean,food,15055.0,2935.0,406.0
bostonfoodgram,food,17607.0,671.0,478.0
foodatory,food,176633.0,169.0,1118.0
carbdashians,food,12968.0,1664.0,659.0
showmetheyummy,food,46922.0,3874.0,1210.0
mintandrosemary,food,12419.0,3835.0,1099.0
twopurplefigs,food,77153.0,7460.0,338.0
nocrumbsleft,food,227947.0,414.0,1355.0
lightscamerabake,food,1361.0,531.0,756.0
vikalinka,food,8090.0,792.0,2086.0
wholesomeyumblog,food,88781.0,5699.0,439.0
thecuriouschickpea,food,16364.0,261.0,253.0
anna_banana_co,food,17852.0,422.0,634.0
vondelicious_,food,6140.0,1153.0,390.0
simplylakita,food,11421.0,5732.0,355.0
recipesfromapantry,food,59592.0,984.0,1267.0
hautesucre,food,25652.0,612.0,1701.0
jane_littlesugarsnaps,food,1391.0,804.0,546.0
paladaramarillo,food,47653.0,691.0,307.0
thefoodieish,food,4351.0,688.0,339.0
the_roamingfoodie,food,15711.0,5508.0,861.0
wheresmyfork,food,22885.0,722.0,745.0
nourish_deliciously,food,37458.0,103.0,501.0
southernbite,food,17467.0,2390.0,1906.0
im.emily.bean,food,6823.0,562.0,684.0
bakeritablog,food,161043.0,851.0,2076.0
dani_fitlifestyle,food,31328.0,646.0,960.0
anacocinitas,food,52008.0,241.0,3932.0
mylifeisforliving,food,10616.0,257.0,2158.0
deliciouslysprinkled,food,30591.0,693.0,604.0
patbookmediallc,food,1212.0,3342.0,1494.0
dinnersdishes,food,31040.0,2944.0,2111.0
fabfoodchicago,food,66542.0,1708.0,2297.0
vidhyasvegetariankitchen,food,9388.0,658.0,846.0
lydiuzza,food,1735.0,772.0,696.0
lasvegasfill,food,16262.0,1755.0,765.0
lafoodie,food,125152.0,3845.0,3147.0
vegan_punks,food,23502.0,825.0,265.0
lyndsay.martin,food,18957.0,289.0,1281.0
tastes2totango,food,10748.0,1659.0,1003.0
alfrescochicken,food,7007.0,1998.0,737.0
vegasdining,food,48217.0,3001.0,1606.0
mylifeastheresaa,food,4415.0,147.0,950.0
eatwitheric,food,5699.0,1002.0,330.0
tinnedtoms,food,12009.0,3041.0,768.0
healthywayofmay,food,1640.0,286.0,440.0
thefourthfoodie,food,6000.0,2017.0,486.0
bitesofthebest,food,79277.0,1053.0,1122.0
myhealthybites,food,17966.0,1195.0,925.0
thefitdelish,food,19725.0,356.0,530.0
ingoodtastephilly,food,2606.0,3924.0,671.0
eatingupmanchester,food,13647.0,97.0,551.0
thenutrition_gallery,food,3606.0,108.0,1030.0
thebrokenbread,food,35231.0,676.0,742.0
lminthekitchen,food,16651.0,146.0,256.0
at_the_table_with_toby_,food,5270.0,1016.0,520.0
twobitchesonebite,food,5391.0,3320.0,712.0
wong.foodie,food,54822.0,4763.0,458.0
sprinklesdress,food,22368.0,961.0,1135.0
getspiralizing,food,4589.0,2314.0,888.0
exploretheyummies,food,2732.0,593.0,777.0
zerrin_giverecipe,food,12184.0,982.0,1024.0
lemonsforlulu,food,32913.0,3929.0,1163.0
bestfoodaustin,food,73422.0,3015.0,2226.0
mb_withasideofpb,food,18690.0,795.0,633.0
helcuisine,food,8542.0,898.0,985.0
wholesomelicious,food,11686.0,659.0,681.0
delightfulemade,food,15372.0,867.0,2991.0
twopeasandpod,food,179763.0,1045.0,4650.0
thefeedfeed.chocolate,food,203522.0,1004.0,997.0
sooziethefoodie,food,25089.0,995.0,1511.0
foodagramerz,food,73211.0,1130.0,2851.0
hazel_and_cacao,food,40438.0,485.0,441.0
strawberryblondiekitchen,food,3902.0,4903.0,485.0
thefeedfeed,food,1419492.0,5373.0,7571.0
phillyphoodz,food,26701.0,7423.0,660.0
savorysimple,food,20685.0,470.0,980.0
brbcookingdinner,food,10473.0,973.0,1176.0
jdseasonings,food,137665.0,1329.0,2945.0
mayihavethatrecipe,food,9697.0,582.0,2207.0
pricklyfresh,food,3632.0,1875.0,1132.0
robinvmiller,food,1537.0,633.0,1799.0
half_scratched,food,4629.0,556.0,1604.0
toplondoneats,food,72731.0,99.0,408.0
crazyforcrust,food,47092.0,492.0,3817.0
thehungrypetite,food,22423.0,427.0,1090.0
tastetoronto,food,348064.0,799.0,2692.0
pressurecookingtoday,food,5014.0,233.0,468.0
phillyfoodies,food,85159.0,769.0,2900.0
fat.kid.foodie,food,5779.0,1871.0,589.0
galonamission,food,15962.0,1740.0,482.0
whosefoodisitanyway,food,3033.0,488.0,1108.0
perfectleehungry,food,3747.0,874.0,1662.0
londonfoodfatty,food,45473.0,265.0,1094.0
newcastleveganguideau,food,14227.0,2933.0,1890.0
ctnoms,food,2590.0,348.0,497.0
_brokeandhungry,food,16529.0,1151.0,261.0
thealmondeater,food,24966.0,1291.0,2001.0
the_wholesome_nutritionist,food,8432.0,524.0,490.0
weeatchicago,food,4121.0,360.0,673.0
eatmelasvegas,food,24255.0,1477.0,1412.0
cooking_chic,food,9271.0,720.0,591.0
abos83,food,1057.0,3758.0,4659.0
lastingredient,food,59925.0,508.0,1337.0
themediterraneandish,food,69816.0,1639.0,595.0
girlswhofeast,food,29039.0,815.0,668.0
foodies_of_bhubaneswar,food,41540.0,7477.0,3742.0
beamingbaker,food,78648.0,191.0,1008.0
nestandglow,food,15838.0,149.0,315.0
district_dining,food,14727.0,1965.0,587.0
livingthegourmet,food,2559.0,997.0,1195.0
thebooziefoodie,food,25564.0,4685.0,494.0
trenettepennetteeunqbdifantasi,food,1316.0,432.0,479.0
thethriftyspoon,food,14359.0,1396.0,499.0
thebittersideofsweet,food,2704.0,1227.0,1188.0
brighteyedbaker,food,4591.0,939.0,972.0
splitthebill,food,7493.0,938.0,885.0
healthienut,food,24944.0,332.0,892.0
ginabnutrition,food,26710.0,977.0,501.0
myfavouritepastime,food,6939.0,1251.0,379.0
nora_acleanbake,food,8948.0,771.0,2701.0
mslindsays,food,35006.0,843.0,1592.0
lovelycentipede,food,1080.0,2376.0,415.0
kathryns.kitchen.blog,food,9132.0,870.0,977.0
insmooth.me,food,7782.0,947.0,473.0
chefbillyparisi,food,21777.0,1190.0,644.0
foodandwine,food,2730067.0,405.0,7184.0
hungryempire,food,28097.0,631.0,577.0
chewwwie,food,2181.0,345.0,487.0
mad_about_food,food,40368.0,711.0,1610.0
bigflavors,food,4254.0,5455.0,4285.0
occomestibles,food,75952.0,374.0,3047.0
addict_healthylife,food,14291.0,452.0,529.0
foodwithfeeling,food,14000.0,599.0,1067.0
one_full_belly,food,7326.0,1065.0,648.0
parmesanprincess,food,2264.0,1631.0,814.0
nosharazzi,food,50538.0,991.0,1412.0
cleansweetlife,food,1933.0,864.0,316.0
miam.yam,food,1573.0,850.0,306.0
antonellaskitchen,food,3358.0,133.0,404.0
med.chou,food,43821.0,2496.0,1747.0
theburgerlist,food,37104.0,2332.0,1447.0
nerdswithknives,food,16796.0,965.0,1105.0
_littlemissfoodie,food,35353.0,184.0,1165.0
gluteninterrupted,food,8539.0,742.0,489.0
centslessmeals,food,1778.0,1471.0,276.0
eatthisorg,food,61425.0,1034.0,1112.0
lowcarbwithjennifer,food,16342.0,5215.0,701.0
philmytummy,food,21423.0,996.0,2655.0
thesecretingredientis,food,3023.0,848.0,565.0
yummay_eats,food,8621.0,1168.0,520.0
zimmysnook,food,37089.0,237.0,1124.0
theroastedroot,food,22084.0,1666.0,1533.0
bakinyoucrazy,food,105364.0,129.0,741.0
hungryinvegas,food,13405.0,2722.0,894.0
foodbythegram,food,7637.0,877.0,677.0
glendonww,food,8861.0,998.0,675.0
hungry_diana,food,1251.0,342.0,397.0
accountingfortaste,food,33483.0,3330.0,350.0
grillnations,food,4623.0,1396.0,446.0
ramona_storiedicucina,food,49091.0,7408.0,890.0
mysuburbankitchen,food,8971.0,1062.0,1551.0
sarah_fel,food,68818.0,142.0,725.0
encuisinesimone,food,22308.0,2175.0,377.0
devotedexistence,food,35873.0,123.0,709.0
denver_eats,food,37582.0,3571.0,481.0
checkoutmyfoodie,food,5688.0,349.0,727.0
theforkedspoon,food,21348.0,719.0,1319.0
eatsofclt,food,31818.0,842.0,385.0
simplyvegetarian777,food,3784.0,1328.0,359.0
blissfulbasil,food,33029.0,624.0,915.0
flora_and_vino,food,48295.0,1031.0,972.0
platingsandpairings,food,25133.0,2066.0,1094.0
hungryhungry,food,76307.0,940.0,1532.0
puestoma2tazas,food,30047.0,761.0,1094.0
thekitchenista,food,54987.0,763.0,2491.0
thefoodhedonist,food,7915.0,862.0,336.0
aysegul.sanford,food,18103.0,499.0,998.0
shiran_dickman,food,47325.0,665.0,1595.0
paneamoreceliachia,food,9731.0,1067.0,1076.0
xodaydreamers,food,31116.0,218.0,1278.0
figgindelicious,food,14021.0,470.0,508.0
infatuation_nyc,food,221726.0,306.0,1949.0
sumfoodie,food,4301.0,2280.0,722.0
johnwmacdonald,food,5718.0,4294.0,861.0
foodsofjane,food,56323.0,591.0,1433.0
afarmgirlskitchen,food,4858.0,1760.0,1043.0
honestcooking,food,29781.0,4299.0,3210.0
ninasveganjourney,food,21550.0,150.0,380.0
thetofudiariesblog,food,12488.0,1544.0,411.0
spicedblog,food,19938.0,2267.0,882.0
cookiesandcups,food,98995.0,482.0,2791.0
xiaoeats,food,13219.0,499.0,2112.0
youtotallygotthis,food,7157.0,558.0,1695.0
eatlively,food,8208.0,614.0,327.0
piloncilloyvainilla,food,39284.0,2858.0,1213.0
tim_vs_food,food,17128.0,2080.0,1047.0
thetoastedpinenut,food,155521.0,483.0,2167.0
sweetsweetaustin,food,10376.0,762.0,919.0
carolynscooking,food,22704.0,1181.0,947.0
evaaah,food,12084.0,361.0,1512.0
radiantrachels,food,3805.0,1240.0,833.0
milehighmunch,food,14367.0,5057.0,471.0
alyssa_therecipecritic,food,106080.0,509.0,1421.0
sandhyaskitchen,food,10267.0,827.0,706.0
jzeats,food,16976.0,287.0,913.0
thebakefeed,food,351145.0,2731.0,3441.0
omgitsbomb,food,66409.0,1738.0,2078.0
thehungryturk,food,5597.0,1004.0,854.0
kaleitwithkayli,food,2342.0,992.0,425.0
snixykitchen,food,34328.0,588.0,741.0
foodcouver,food,51846.0,207.0,2327.0
thekitchenwhisperer,food,2213.0,758.0,3718.0
vegantraveleats,food,33477.0,668.0,808.0
gourmandiseries,food,6745.0,844.0,956.0
thespeedyspatula,food,31898.0,250.0,462.0
foodie_fantisserie,food,13918.0,1811.0,618.0
eatnashville,food,48141.0,674.0,659.0
flybyeats,food,4848.0,4100.0,429.0
ieatsf,food,20700.0,732.0,753.0
flourcoveredapron,food,10027.0,617.0,526.0
homemadeinterest,food,24333.0,5626.0,1636.0
paleopaparazzi,food,69346.0,821.0,1612.0
